storeId,storeName,dateCreated,itemsTotal,shipping,dutyTaxes,grandTotal,country
5,Princess Leia,2020-11-14 16:38:26,107.5,8.99,0,116.49,FR
5,Princess Leia,2020-11-14 16:39:07,69.7,7.99,0,77.69,FR
5,Princess Leia,2020-11-14 16:39:20,75.8,8.99,0,84.79,FR
5,Princess Leia,2020-11-14 16:40:35,33.9,7.99,0,41.89,FR
5,Princess Leia,2020-11-14 16:40:51,151.75,15.99,0,167.74,PL
5,Princess Leia,2020-11-14 16:41:27,138.8,8.99,0,147.79,FR
9,Darth Vader,2020-11-14 16:42:49,18.33,6.99,0,25.32,BE
9,Darth Vader,2020-11-14 16:43:29,51.03,0,9.62,60.65,IE
3,Obi-Wan Kenobi,2020-11-14 16:46:01,109.9,66.11,28.55,204.56,CA
5,Princess Leia,2020-11-14 16:46:03,29,7.99,0,36.99,FR
9,Darth Vader,2020-11-14 16:47:25,51,0,7.33,58.33,DE
5,Princess Leia,2020-11-14 16:47:42,68.8,6.99,10.92,86.71,CA
5,Princess Leia,2020-11-14 16:47:47,28.48,13.99,0,42.47,PL
5,Princess Leia,2020-11-14 16:48:18,99,6.99,22.2,128.19,GB
10,C-3PO,2020-11-14 16:48:57,495.6,0,0,495.6,US
9,Darth Vader,2020-11-14 16:49:21,80.71,0,14.49,95.2,DE
5,Princess Leia,2020-11-14 16:49:39,64,19.99,0,83.99,BE
5,Princess Leia,2020-11-14 16:50:36,48,7.99,0,55.99,FR
5,Princess Leia,2020-11-14 16:50:40,50,5.99,11.2,67.19,GB
9,Darth Vader,2020-11-14 16:50:54,112.78,0,43.3,156.08,CA
9,Darth Vader,2020-11-14 16:51:03,68.84,0,12.98,81.82,IE
5,Princess Leia,2020-11-14 16:52:16,50,7.99,0,57.99,FR
5,Princess Leia,2020-11-14 16:52:51,109,14.99,0,123.99,PT
3,Obi-Wan Kenobi,2020-11-14 16:53:50,345.85,118.88,155.78,620.51,GB
5,Princess Leia,2020-11-14 16:58:22,58.2,6.99,8.84,74.03,CA
5,Princess Leia,2020-11-14 16:58:28,90.1,8.99,0,99.09,FR
5,Princess Leia,2020-11-14 16:59:31,19,7.99,0,26.99,FR
5,Princess Leia,2020-11-14 17:00:03,81,7.99,0,88.99,FR
10,C-3PO,2020-11-14 17:00:13,138.5,40.37,0,178.87,CH
5,Princess Leia,2020-11-14 17:02:53,138.2,8.99,0,147.19,FR
5,Princess Leia,2020-11-14 17:03:15,34,7.99,0,41.99,FR
5,Princess Leia,2020-11-14 17:03:18,33.9,7.99,0,41.89,FR
4,Wilhuff Tarkin,2020-11-14 17:04:38,110.8,31.95,31.78,174.53,CA
5,Princess Leia,2020-11-14 17:05:20,43,7.99,0,50.99,FR
5,Princess Leia,2020-11-14 17:06:08,10,5.99,0,15.99,GB
5,Princess Leia,2020-11-14 17:06:44,44.2,7.99,0,52.19,FR
5,Princess Leia,2020-11-14 17:06:55,96,7.99,0,103.99,FR
5,Princess Leia,2020-11-14 17:07:48,67.2,7.99,0,75.19,FR
5,Princess Leia,2020-11-14 17:08:08,58.35,7.99,0,66.34,FR
4,Wilhuff Tarkin,2020-11-14 17:09:09,115.2,31.95,29.02,176.17,CA
5,Princess Leia,2020-11-14 17:10:31,90.4,8.99,0,99.39,FR
5,Princess Leia,2020-11-14 17:11:30,73.1,7.99,0,81.09,FR
3,Obi-Wan Kenobi,2020-11-14 17:12:05,128.75,122.7,37.11,288.56,CA
9,Darth Vader,2020-11-14 17:14:09,40.36,0,15.53,55.89,GB
10,C-3PO,2020-11-14 17:14:36,194,38.41,0,232.41,RU
9,Darth Vader,2020-11-14 17:15:35,51.32,0,8.62,59.94,CA
5,Princess Leia,2020-11-14 17:17:11,83,7.99,0,90.99,SK
10,C-3PO,2020-11-14 17:17:19,417.3,0,0,417.3,US
10,C-3PO,2020-11-14 17:17:29,104.1,20.53,0,124.63,DK
5,Princess Leia,2020-11-14 17:17:52,15,5.99,0,20.99,GB
5,Princess Leia,2020-11-14 17:20:34,67.15,8.99,0,76.14,FR
9,Darth Vader,2020-11-14 17:20:39,40.86,0,9.16,50.02,FR
5,Princess Leia,2020-11-14 17:21:46,5,7.99,0,12.99,FR
5,Princess Leia,2020-11-14 17:22:20,5,7.99,0,12.99,FR
5,Princess Leia,2020-11-14 17:23:11,24.1,5.99,6.2,36.29,GB
5,Princess Leia,2020-11-14 17:23:24,23,19.99,0,42.99,BE
5,Princess Leia,2020-11-14 17:24:21,82,7.99,0,89.99,FR
5,Princess Leia,2020-11-14 17:24:49,61.2,19.99,0,81.19,HU
5,Princess Leia,2020-11-14 17:26:05,20,7.99,0,27.99,FR
9,Darth Vader,2020-11-14 17:26:16,125.07,0,49.86,174.93,CA
5,Princess Leia,2020-11-14 17:28:33,29.8,7.99,0,37.79,FR
9,Darth Vader,2020-11-14 17:28:45,117.84,0,27.74,145.58,BE
9,Darth Vader,2020-11-14 17:28:54,75.96,0,14.32,90.28,NL
9,Darth Vader,2020-11-14 17:30:28,66.46,0,11.93,78.39,DE
3,Obi-Wan Kenobi,2020-11-14 17:31:44,564.45,80.88,148.12,793.45,CA
5,Princess Leia,2020-11-14 17:32:30,50.15,8.99,0,59.14,FR
5,Princess Leia,2020-11-14 17:34:04,66.3,7.99,0,74.29,FR
5,Princess Leia,2020-11-14 17:35:03,67.15,8.99,0,76.14,FR
5,Princess Leia,2020-11-14 17:38:08,70,6.99,10.5,87.49,CA
5,Princess Leia,2020-11-14 17:38:47,74.08,14.99,0,89.07,PL
5,Princess Leia,2020-11-14 17:39:54,28.9,7.99,0,36.89,CZ
9,Darth Vader,2020-11-14 17:40:05,75.71,10,10.18,95.89,CA
5,Princess Leia,2020-11-14 17:40:52,84,7.99,12.6,104.59,CA
10,C-3PO,2020-11-14 17:41:37,428.4,0,0,428.4,US
5,Princess Leia,2020-11-14 17:42:53,30.98,13.99,0,44.97,PL
10,C-3PO,2020-11-14 17:47:49,170.1,0,0,170.1,US
5,Princess Leia,2020-11-14 17:47:55,27.2,7.99,0,35.19,ES
5,Princess Leia,2020-11-14 17:48:24,43.9,7.99,0,51.89,FR
3,Obi-Wan Kenobi,2020-11-14 17:48:58,820.55,267.61,335.72,1423.88,DE
5,Princess Leia,2020-11-14 17:48:59,108,14.99,0,122.99,NL
3,Obi-Wan Kenobi,2020-11-14 17:49:05,234.7,48.29,58.56,341.55,CA
5,Princess Leia,2020-11-14 17:51:14,63,7.99,0,70.99,FR
5,Princess Leia,2020-11-14 17:51:28,106.65,14.99,0,121.64,PL
5,Princess Leia,2020-11-14 17:52:25,28,12.99,0,40.99,GR
8,Luke Skywalker,2020-11-14 17:52:49,996,0,0,996,TW
5,Princess Leia,2020-11-14 17:55:31,47,20.99,0,67.99,BE
9,Darth Vader,2020-11-14 17:56:43,66.46,0,11.93,78.39,FR
5,Princess Leia,2020-11-14 17:57:33,30.5,7.99,0,38.49,FR
5,Princess Leia,2020-11-14 17:57:40,100.3,8.99,0,109.29,FR
9,Darth Vader,2020-11-14 17:58:06,48.7,14.95,15.8,79.45,GR
5,Princess Leia,2020-11-14 17:58:51,21.25,7.99,0,29.24,FR
9,Darth Vader,2020-11-14 18:00:02,53.4,0,9.59,62.99,FR
5,Princess Leia,2020-11-14 18:01:26,56.18,7.99,0,64.17,FR
5,Princess Leia,2020-11-14 18:05:54,64.6,7.99,0,72.59,FR
5,Princess Leia,2020-11-14 18:09:13,17,7.99,0,24.99,FI
5,Princess Leia,2020-11-14 18:09:15,30.4,6.99,4.56,41.95,CA
4,Wilhuff Tarkin,2020-11-14 18:09:42,84.14,31.95,11.76,127.85,CA
5,Princess Leia,2020-11-14 18:10:06,31.45,7.99,0,39.44,FR
5,Princess Leia,2020-11-14 18:10:28,77.4,7.99,0,85.39,FR
5,Princess Leia,2020-11-14 18:11:38,14.6,7.99,0,22.59,FR
8,Luke Skywalker,2020-11-14 18:12:22,726,0,0,726,TW
5,Princess Leia,2020-11-14 18:14:29,99,20.99,0,119.99,DK
2,Chewbacca,2020-11-14 18:14:30,61.12,12.25,0,73.37,CA
8,Luke Skywalker,2020-11-14 18:16:31,333,18.34,36.25,387.59,AE
5,Princess Leia,2020-11-14 18:17:31,88.3,14.99,0,103.29,PL
5,Princess Leia,2020-11-14 18:18:29,25.4,7.99,0,33.39,FR
5,Princess Leia,2020-11-14 18:19:39,23.38,7.99,0,31.37,FR
5,Princess Leia,2020-11-14 18:20:43,19,7.99,0,26.99,ES
5,Princess Leia,2020-11-14 18:23:19,122.4,20.99,0,143.39,BE
3,Obi-Wan Kenobi,2020-11-14 18:24:29,467.55,185.05,179.17,831.77,DE
10,C-3PO,2020-11-14 18:24:45,57,23.89,6.84,87.73,CA
5,Princess Leia,2020-11-14 18:24:56,31.2,7.99,0,39.19,FR
5,Princess Leia,2020-11-14 18:25:18,52.8,7.99,0,60.79,FR
5,Princess Leia,2020-11-14 18:25:58,40.8,7.99,0,48.79,FR
5,Princess Leia,2020-11-14 18:25:58,26,7.99,0,33.99,FR
9,Darth Vader,2020-11-14 18:26:05,60.61,10,8.82,79.43,CA
9,Darth Vader,2020-11-14 18:27:39,61.07,0,8.91,69.98,CA
5,Princess Leia,2020-11-14 18:29:16,5,6.99,0,11.99,CA
5,Princess Leia,2020-11-14 18:30:22,48.35,13.99,0,62.34,PL
9,Darth Vader,2020-11-14 18:32:39,73.78,0,18.38,92.16,DK
2,Chewbacca,2020-11-14 18:32:53,850.58,54.84,132.06,1037.48,CA
9,Darth Vader,2020-11-14 18:32:56,96.74,0,4.83,101.57,CA
5,Princess Leia,2020-11-14 18:33:01,29.8,7.99,0,37.79,CZ
5,Princess Leia,2020-11-14 18:34:37,34,7.99,0,41.99,FR
9,Darth Vader,2020-11-14 18:35:43,76.95,0,11.23,88.18,CA
5,Princess Leia,2020-11-14 18:36:30,30,7.99,0,37.99,FR
9,Darth Vader,2020-11-14 18:37:21,52.21,0,6.77,58.98,CA
3,Obi-Wan Kenobi,2020-11-14 18:38:55,643.4,138.54,173.33,955.27,CA
10,C-3PO,2020-11-14 18:40:09,390,22.86,19.5,432.36,CA
9,Darth Vader,2020-11-14 18:40:30,125.9,10,46.65,182.55,CA
5,Princess Leia,2020-11-14 18:42:07,65.45,7.99,0,73.44,ES
9,Darth Vader,2020-11-14 18:42:10,170.36,0,63.56,233.92,CA
5,Princess Leia,2020-11-14 18:43:40,31.6,7.99,0,39.59,FR
5,Princess Leia,2020-11-14 18:45:09,40.4,7.99,5.76,54.15,CA
5,Princess Leia,2020-11-14 18:46:18,192,21.99,0,213.99,BE
5,Princess Leia,2020-11-14 18:46:34,69.78,7.99,0,77.77,FR
9,Darth Vader,2020-11-14 18:48:03,128.8,14.95,27.15,170.9,IL
9,Darth Vader,2020-11-14 18:48:55,59.84,0,8.06,67.9,CA
10,C-3PO,2020-11-14 18:49:21,74.1,15.88,0,89.98,CA
4,Wilhuff Tarkin,2020-11-14 18:49:36,38,16.95,4.56,59.51,CA
5,Princess Leia,2020-11-14 18:52:22,89.15,8.99,0,98.14,FR
3,Obi-Wan Kenobi,2020-11-14 18:53:17,79.9,55.92,17.15,152.97,AE
5,Princess Leia,2020-11-14 18:57:39,51.58,7.99,0,59.57,FR
9,Darth Vader,2020-11-14 18:57:39,142.67,0,50.62,193.29,CA
9,Darth Vader,2020-11-14 18:58:43,18,6.99,0,24.99,IE
4,Wilhuff Tarkin,2020-11-14 18:59:53,58.98,16.95,6.96,82.89,CA
4,Wilhuff Tarkin,2020-11-14 19:00:52,98.98,31.95,4.9,135.83,CA
7,Wedge Antilles,2020-11-14 19:01:14,196,30,49.62,275.62,CA
3,Obi-Wan Kenobi,2020-11-14 19:01:31,151.6,39.43,62.69,253.72,NO
5,Princess Leia,2020-11-14 19:04:13,43.8,5.99,10.78,60.57,GB
10,C-3PO,2020-11-14 19:04:36,173,33.65,0,206.65,RU
5,Princess Leia,2020-11-14 19:04:38,83.3,8.99,0,92.29,FR
5,Princess Leia,2020-11-14 19:05:25,46,7.99,0,53.99,FR
5,Princess Leia,2020-11-14 19:06:50,30,7.99,0,37.99,FR
5,Princess Leia,2020-11-14 19:07:29,22,7.99,0,29.99,FR
4,Wilhuff Tarkin,2020-11-14 19:07:52,130.35,55.95,38.63,224.93,BE
3,Obi-Wan Kenobi,2020-11-14 19:08:12,226.6,73.45,31.44,331.49,CA
10,C-3PO,2020-11-14 19:10:07,332.5,36.88,117.65,487.03,IE
5,Princess Leia,2020-11-14 19:10:16,99,13.99,0,112.99,IT
9,Darth Vader,2020-11-14 19:10:44,53.6,14.95,0,68.55,IL
5,Princess Leia,2020-11-14 19:11:10,99,8.99,0,107.99,FR
5,Princess Leia,2020-11-14 19:12:40,81.8,8.99,0,90.79,ES
5,Princess Leia,2020-11-14 19:12:58,21,6.99,0,27.99,CA
5,Princess Leia,2020-11-14 19:13:04,72.8,7.99,0,80.79,FR
5,Princess Leia,2020-11-14 19:14:10,99,7.99,0,106.99,FR
10,C-3PO,2020-11-14 19:15:11,80,25.06,17.9,122.96,IL
9,Darth Vader,2020-11-14 19:15:34,42.4,10,0,52.4,NZ
5,Princess Leia,2020-11-14 19:15:57,118.4,8.99,0,127.39,FR
5,Princess Leia,2020-11-14 19:16:41,44.3,7.99,0,52.29,FR
5,Princess Leia,2020-11-14 19:16:41,128,8.99,0,136.99,FR
5,Princess Leia,2020-11-14 19:17:28,13.5,7.99,0,21.49,FR
5,Princess Leia,2020-11-14 19:18:35,28.18,7.99,0,36.17,FR
9,Darth Vader,2020-11-14 19:19:13,70.97,0,8.29,79.26,CA
5,Princess Leia,2020-11-14 19:19:52,39.38,6.99,7.2,53.57,CA
5,Princess Leia,2020-11-14 19:20:08,60.28,7.99,0,68.27,ES
5,Princess Leia,2020-11-14 19:20:48,28.8,7.99,0,36.79,FR
7,Wedge Antilles,2020-11-14 19:21:18,229.5,30,85.26,344.76,GB
5,Princess Leia,2020-11-14 19:22:19,55,5.99,12.2,73.19,GB
5,Princess Leia,2020-11-14 19:22:36,65.6,8.99,0,74.59,FR
5,Princess Leia,2020-11-14 19:23:48,102,13.99,0,115.99,DE
10,C-3PO,2020-11-14 19:30:05,192,19.1,24.96,236.06,CA
5,Princess Leia,2020-11-14 19:30:12,106.8,8.99,0,115.79,FR
5,Princess Leia,2020-11-14 19:33:12,120.55,8.99,0,129.54,FR
9,Darth Vader,2020-11-14 19:37:24,56.48,0,7.62,64.1,CA
9,Darth Vader,2020-11-14 19:38:44,218.12,0,60.89,279.01,DE
4,Wilhuff Tarkin,2020-11-14 19:40:02,98,31.95,14.68,144.63,CA
5,Princess Leia,2020-11-14 19:40:18,107.2,6.99,29.21,143.4,GB
5,Princess Leia,2020-11-14 19:41:41,60.7,6.99,8.32,76.01,CA
7,Wedge Antilles,2020-11-14 19:43:23,385,30,0,415,AU
5,Princess Leia,2020-11-14 19:43:36,52,6.99,6.76,65.75,CA
5,Princess Leia,2020-11-14 19:45:31,74.8,7.99,0,82.79,FR
9,Darth Vader,2020-11-14 19:45:37,67.21,0,11.3,78.51,CA
10,C-3PO,2020-11-14 19:46:45,144,17.4,25.82,187.22,DE
9,Darth Vader,2020-11-14 19:47:19,68.85,0,9.54,78.39,CA
5,Princess Leia,2020-11-14 19:48:09,119,6.99,26.19,152.18,GB
9,Darth Vader,2020-11-14 19:48:19,53.03,0,16.34,69.37,GB
5,Princess Leia,2020-11-14 19:50:01,35.4,7.99,0,43.39,FR
5,Princess Leia,2020-11-14 19:50:19,65.6,7.99,0,73.59,FR
5,Princess Leia,2020-11-14 19:50:34,15,6.99,0,21.99,CA
3,Obi-Wan Kenobi,2020-11-14 19:50:59,319.65,116.71,49.32,485.68,CA
5,Princess Leia,2020-11-14 19:53:13,15.2,7.99,0,23.19,FR
9,Darth Vader,2020-11-14 19:53:26,301.44,14.95,0,316.39,US
5,Princess Leia,2020-11-14 19:53:38,83.28,7.99,0,91.27,FR
5,Princess Leia,2020-11-14 19:54:37,42,13.99,0,55.99,DE
10,C-3PO,2020-11-14 19:55:38,467.05,22.86,23.35,513.26,CA
5,Princess Leia,2020-11-14 19:56:01,33,5.99,7.8,46.79,GB
9,Darth Vader,2020-11-14 19:58:48,212.02,14.95,0,226.97,US
5,Princess Leia,2020-11-14 19:59:25,77,12.99,0,89.99,IL
10,C-3PO,2020-11-14 19:59:37,431,22.86,21.55,475.41,CA
5,Princess Leia,2020-11-14 20:00:04,91.2,7.99,0,99.19,FR
10,C-3PO,2020-11-14 20:01:03,90,0,0,90,US
10,C-3PO,2020-11-14 20:01:10,68.4,28.57,0,96.97,IL
5,Princess Leia,2020-11-14 20:02:22,24,13.99,0,37.99,DE
10,C-3PO,2020-11-14 20:03:32,219.45,0,0,219.45,US
2,Chewbacca,2020-11-14 20:03:35,122.06,12.25,0,134.31,CA
5,Princess Leia,2020-11-14 20:06:20,46.75,13.99,0,60.74,PL
5,Princess Leia,2020-11-14 20:06:34,46.98,7.99,0,54.97,FR
9,Darth Vader,2020-11-14 20:06:54,42.54,6.99,14.47,64,GB
9,Darth Vader,2020-11-14 20:07:30,202.83,0,75.6,278.43,CA
5,Princess Leia,2020-11-14 20:07:53,23,7.99,0,30.99,FR
10,C-3PO,2020-11-14 20:07:56,103,16.01,13.39,132.4,CA
5,Princess Leia,2020-11-14 20:08:14,42,7.99,0,49.99,FR
9,Darth Vader,2020-11-14 20:09:19,42.12,10,4.9,57.02,CA
5,Princess Leia,2020-11-14 20:09:44,5,5.99,0,10.99,GB
9,Darth Vader,2020-11-14 20:10:28,153,14.95,0,167.95,MX
9,Darth Vader,2020-11-14 20:10:29,94.49,0,36.35,130.84,GB
5,Princess Leia,2020-11-14 20:10:39,24,6.99,0,30.99,CA
5,Princess Leia,2020-11-14 20:10:42,55.5,7.99,0,63.49,FR
5,Princess Leia,2020-11-14 20:11:33,30.98,7.99,0,38.97,FR
10,C-3PO,2020-11-14 20:11:36,542.3,50.09,29.66,622.05,AE
5,Princess Leia,2020-11-14 20:12:26,71.38,19.99,0,91.37,BE
5,Princess Leia,2020-11-14 20:13:07,30,5.99,7.2,43.19,GB
5,Princess Leia,2020-11-14 20:13:22,92.65,7.99,14.82,115.46,CA
10,C-3PO,2020-11-14 20:14:27,90,25.5,0,115.5,HU
5,Princess Leia,2020-11-14 20:15:12,83,13.99,0,96.99,PL
5,Princess Leia,2020-11-14 20:15:37,30,7.99,0,37.99,FR
5,Princess Leia,2020-11-14 20:16:18,24,6.99,0,30.99,CA
5,Princess Leia,2020-11-14 20:16:30,22,7.99,0,29.99,FR
5,Princess Leia,2020-11-14 20:16:40,21,7.99,0,28.99,FR
5,Princess Leia,2020-11-14 20:20:20,9.98,7.99,0,17.97,FR
5,Princess Leia,2020-11-14 20:20:58,116.45,9.99,0,126.44,CZ
9,Darth Vader,2020-11-14 20:20:59,75.72,0,10.21,85.93,CA
3,Obi-Wan Kenobi,2020-11-14 20:22:51,136.75,72.21,0,208.96,CA
9,Darth Vader,2020-11-14 20:24:48,68.69,0,8.92,77.61,CA
9,Darth Vader,2020-11-14 20:24:55,37.18,6.99,9.71,53.88,FR
9,Darth Vader,2020-11-14 20:26:27,147.12,0,58.7,205.82,CA
9,Darth Vader,2020-11-14 20:28:15,107.08,14.95,22.16,144.19,AT
5,Princess Leia,2020-11-14 20:29:36,117,20.99,0,137.99,BE
9,Darth Vader,2020-11-14 20:30:26,84.8,10,0,94.8,NZ
9,Darth Vader,2020-11-14 20:31:33,170.89,0,30.68,201.57,FR
5,Princess Leia,2020-11-14 20:32:45,54.95,7.99,0,62.94,FR
10,C-3PO,2020-11-14 20:35:22,162,18.32,28.85,209.17,DE
5,Princess Leia,2020-11-14 20:35:35,31,7.99,0,38.99,FR
3,Obi-Wan Kenobi,2020-11-14 20:36:49,49.95,52.64,0,102.59,CA
5,Princess Leia,2020-11-14 20:37:17,20,7.99,0,27.99,FR
9,Darth Vader,2020-11-14 20:39:38,35.82,6.99,4.28,47.09,CA
9,Darth Vader,2020-11-14 20:40:03,92.16,0,20.67,112.83,FR
5,Princess Leia,2020-11-14 20:40:43,5,5.99,0,10.99,GB
10,C-3PO,2020-11-14 20:42:35,60,16.91,7.8,84.71,CA
10,C-3PO,2020-11-14 20:43:17,593.4,0,0,593.4,US
5,Princess Leia,2020-11-14 20:46:35,30,7.99,0,37.99,FR
5,Princess Leia,2020-11-14 20:46:51,70,7.99,0,77.99,FR
5,Princess Leia,2020-11-14 20:47:13,10,5.99,0,15.99,GB
5,Princess Leia,2020-11-14 20:47:28,11.8,7.99,0,19.79,FR
10,C-3PO,2020-11-14 20:47:38,146.4,0,0,146.4,US
5,Princess Leia,2020-11-14 20:47:47,93,7.99,0,100.99,FR
9,Darth Vader,2020-11-14 20:48:30,86.57,0,12.96,99.53,CA
9,Darth Vader,2020-11-14 20:48:34,162.36,0,55.57,217.93,GB
10,C-3PO,2020-11-14 20:49:06,259.2,30.26,0,289.46,EE
5,Princess Leia,2020-11-14 20:50:36,19.2,7.99,0,27.19,FR
9,Darth Vader,2020-11-14 20:50:39,151.91,0,27.27,179.18,DE
5,Princess Leia,2020-11-14 20:51:00,24,7.99,0,31.99,FR
5,Princess Leia,2020-11-14 20:52:22,17,7.99,0,24.99,FR
10,C-3PO,2020-11-14 20:52:27,140.4,24.02,0,164.42,EE
10,C-3PO,2020-11-14 20:52:44,442.7,41.78,154.51,638.99,NL
5,Princess Leia,2020-11-14 20:53:59,24,5.99,6,35.99,GB
10,C-3PO,2020-11-14 20:54:30,230,20.65,0,250.65,CA
10,C-3PO,2020-11-14 20:56:28,291.2,27.43,0,318.63,AU
5,Princess Leia,2020-11-14 20:56:49,39.2,7.99,0,47.19,FR
5,Princess Leia,2020-11-14 20:57:39,35,7.99,0,42.99,FR
9,Darth Vader,2020-11-14 20:57:56,208.1,0,80.07,288.17,GB
5,Princess Leia,2020-11-14 21:00:16,11.2,7.99,0,19.19,FR
5,Princess Leia,2020-11-14 21:00:44,19.98,7.99,0,27.97,ES
5,Princess Leia,2020-11-14 21:01:00,79,7.99,0,86.99,FR
10,C-3PO,2020-11-14 21:01:06,58,25.06,0,83.06,IL
5,Princess Leia,2020-11-14 21:01:34,45,6.99,6.74,58.73,CA
9,Darth Vader,2020-11-14 21:05:05,134.89,0,46.17,181.06,GB
5,Princess Leia,2020-11-14 21:05:30,151,20.99,0,171.99,BE
5,Princess Leia,2020-11-14 21:10:46,55.5,20.99,0,76.49,BE
9,Darth Vader,2020-11-14 21:11:31,53.4,0,9.59,62.99,FR
2,Chewbacca,2020-11-14 21:12:50,988.41,41.97,174.24,1204.62,CA
5,Princess Leia,2020-11-14 21:15:44,13.6,13.99,0,27.59,PT
5,Princess Leia,2020-11-14 21:17:42,63,5.99,13.81,82.8,GB
10,C-3PO,2020-11-14 21:17:43,392.6,23.81,0,416.41,AU
5,Princess Leia,2020-11-14 21:18:33,39.58,7.99,0,47.57,FR
5,Princess Leia,2020-11-14 21:19:19,49,7.99,0,56.99,FR
5,Princess Leia,2020-11-14 21:19:50,32,7.99,0,39.99,FR
9,Darth Vader,2020-11-14 21:19:56,61.67,0,8.31,69.98,CA
9,Darth Vader,2020-11-14 21:20:47,94.04,0,19.69,113.73,IE
5,Princess Leia,2020-11-14 21:21:20,19,5.99,0,24.99,GB
5,Princess Leia,2020-11-14 21:22:02,22,6.99,0,28.99,CA
9,Darth Vader,2020-11-14 21:22:45,168.1,10,0,178.1,NZ
5,Princess Leia,2020-11-14 21:28:43,78.68,6.99,13.34,99.01,CA
10,C-3PO,2020-11-14 21:28:46,364.5,40.56,101.27,506.33,NO
9,Darth Vader,2020-11-14 21:29:00,80.65,0,11.59,92.24,DE
9,Darth Vader,2020-11-14 21:30:22,46.42,0,6.77,53.19,CA
9,Darth Vader,2020-11-14 21:31:14,60.52,0,23.28,83.8,GB
3,Obi-Wan Kenobi,2020-11-14 21:34:04,39.95,28.18,15.49,83.62,CA
9,Darth Vader,2020-11-14 21:34:57,145.56,0,49.61,195.17,CA
5,Princess Leia,2020-11-14 21:35:20,67.2,7.99,0,75.19,FR
10,C-3PO,2020-11-14 21:35:33,57,25.06,0,82.06,IL
5,Princess Leia,2020-11-14 21:35:55,144.6,9.99,10.82,165.41,CA
10,C-3PO,2020-11-14 21:37:02,1587.2,0,0,1587.2,US
10,C-3PO,2020-11-14 21:38:13,1215.2,35.22,60.77,1311.19,CA
5,Princess Leia,2020-11-14 21:38:59,19,7.99,0,26.99,FR
5,Princess Leia,2020-11-14 21:44:30,35.6,7.99,0,43.59,FR
9,Darth Vader,2020-11-14 21:44:43,51.13,0,6.89,58.02,CA
10,C-3PO,2020-11-14 21:46:21,156,22.23,18.72,196.95,CA
5,Princess Leia,2020-11-14 21:47:21,34,7.99,0,41.99,SK
9,Darth Vader,2020-11-14 21:47:22,69.45,0,9.34,78.79,CA
5,Princess Leia,2020-11-14 21:47:43,12.75,6.99,0,19.74,CA
5,Princess Leia,2020-11-14 21:48:19,57.4,8.99,0,66.39,FR
9,Darth Vader,2020-11-14 21:50:49,67.5,0,3.38,70.88,CA
5,Princess Leia,2020-11-14 21:51:10,186,9.99,0,195.99,SE
9,Darth Vader,2020-11-14 21:52:54,36.35,0,6.06,42.41,CA
5,Princess Leia,2020-11-14 21:53:56,24,7.99,0,31.99,FR
5,Princess Leia,2020-11-14 21:55:40,129.2,8.99,0,138.19,FR
9,Darth Vader,2020-11-14 21:55:45,46.59,0,12.52,59.11,IE
5,Princess Leia,2020-11-14 21:55:52,59,6.99,8.85,74.84,CA
9,Darth Vader,2020-11-14 21:58:16,67.92,0,3.39,71.31,CA
5,Princess Leia,2020-11-14 21:59:46,61.8,6.99,14.38,83.17,GB
3,Obi-Wan Kenobi,2020-11-14 22:00:05,284.55,158.99,69.73,513.27,CA
9,Darth Vader,2020-11-14 22:01:39,29.05,6.99,0,36.04,CA
10,C-3PO,2020-11-14 22:02:06,135,23.04,0,158.04,AU
5,Princess Leia,2020-11-14 22:02:31,44.38,7.99,0,52.37,FR
4,Wilhuff Tarkin,2020-11-14 22:03:04,98,31.95,4.9,134.85,CA
5,Princess Leia,2020-11-14 22:04:23,35.98,7.99,0,43.97,FR
2,Chewbacca,2020-11-14 22:05:50,152.66,20.75,0,173.41,CA
9,Darth Vader,2020-11-14 22:05:51,1314,0,407.67,1721.67,GB
3,Obi-Wan Kenobi,2020-11-14 22:06:15,358.4,58.81,0,417.21,CA
9,Darth Vader,2020-11-14 22:06:29,95.91,0,16.12,112.03,CA
9,Darth Vader,2020-11-14 22:07:38,86.55,0,17.26,103.81,FR
5,Princess Leia,2020-11-14 22:09:18,175,12.99,0,187.99,AU
5,Princess Leia,2020-11-14 22:09:49,5,5.99,0,10.99,GB
3,Obi-Wan Kenobi,2020-11-14 22:10:02,201.45,163.17,0,364.62,FR
9,Darth Vader,2020-11-14 22:10:05,42.77,0,7.19,49.96,CA
9,Darth Vader,2020-11-14 22:16:05,74.32,0,28.6,102.92,GB
9,Darth Vader,2020-11-14 22:16:40,52.03,0,20.01,72.04,GB
5,Princess Leia,2020-11-14 22:17:28,68,9.99,0,77.99,AU
5,Princess Leia,2020-11-14 22:18:29,54,6.99,7.02,68.01,CA
5,Princess Leia,2020-11-14 22:19:33,113,8.99,0,121.99,FR
9,Darth Vader,2020-11-14 22:20:55,353,14.95,56.54,424.49,IL
9,Darth Vader,2020-11-14 22:21:58,92.7,0,5.21,97.91,CA
5,Princess Leia,2020-11-14 22:22:13,53.78,7.99,0,61.77,FR
9,Darth Vader,2020-11-14 22:23:27,41.21,6.99,14.06,62.26,GB
5,Princess Leia,2020-11-14 22:24:51,67,7.99,0,74.99,FR
8,Luke Skywalker,2020-11-14 22:24:57,234.5,17.43,103.3,355.23,DK
